composition,band_gap,minimum AtomicVolume,mean AtomicVolume,avg_dev AtomicVolume,range AtomicVolume,mean AtomicWeight,avg_dev AtomicWeight,range AtomicWeight,minimum MolarVolume,mean MolarVolume,avg_dev MolarVolume,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mean CovalentRadius,maximum Density,mean Density,avg_dev Density,range Density,avg_dev Column,maximum Electronegativity,mean Electronegativity,avg_dev Electronegativity,mean ElectronAffinity,avg_dev ElectronAffinity,range ElectronAffinity,avg_dev FirstIonizationEnergy,mean BoilingT,mean MeltingT,avg_dev MeltingT,range MeltingT,minimum ThermalConductivity,avg_dev ThermalConductivity,range ThermalConductivity,mode ThermalConductivity,minimum LogThermalConductivity,mean LogThermalConductivity,avg_dev LogThermalConductivity,range LogThermalConductivity,mode LogThermalConductivity,mean HeatVaporization,range HeatVaporization,mode HeatVaporization,mean HeatFusion,range HeatFusion,mean FusionEnthalpy,avg_dev FusionEnthalpy,mean GSbandgap,minimum GSenergy_pa,mean GSenergy_pa,avg_dev GSenergy_pa,range GSenergy_pa,avg_dev GSestBCClatcnt,mean GSestFCClatcnt,maximum NUnfilled,mean NUnfilled,avg_dev NUnfilled,avg_dev NValence,mean NdValence,avg_dev NdValence,maximum NfUnfilled,mean NpUnfilled,avg_dev NpUnfilled,avg_dev NpValence,maximum ZungerPP-r_sigma,mean ZungerPP-r_sigma
Bi1Se1,0.4,27.2088046258276,31.346131854017003,4.137327228189401,8.274654456378801,143.9702,65.0102,130.0204,16.42,18.865,2.4449999999999985,13.0,1.0,134.0,9780.0,7299.5,2480.5,4961.0,0.5,2.55,2.285,0.2649999999999999,143.1,51.9,103.8,1.233445,1397.5,519.2,25.19999999999999,50.39999999999998,0.52,3.74,7.48,0.52,-0.283996656,0.3095466655,0.5935433215,1.187086643,-0.283996656,93.0,134.0,26.0,8.898,4.416,8.898,2.208,0.3995,-3.9736944,-3.722243155,0.2514512449999999,0.5029024899999999,0.1552594759999999,4.893455851000001,3.0,2.5,0.5,6.5,10.0,0.0,0.0,2.5,0.5,0.5,1.997,1.641
Ni1C2N2,2.0,8.82508971529172,7442.717879421978,8919.824869757458,18583.67387690351,22.14564,14.619103999999998,46.6827,5.29,8.85,3.752,200.2,9.919999999999993,83.6,8908.0,2686.1004000000003,2488.75984,8906.749,1.4400000000000002,3.04,2.618,0.3376,86.76,63.80799999999999,146.9,2.150704,2388.084,1900.02,1538.384,3759.95,0.02583,59.3476016,139.97417,0.02583,-1.587875594,0.6151092552,1.76238787936,3.73400363,-1.587875594,362.716,712.21,2.79,50.598,117.045,50.598,53.44160000000001,4.3732,-9.209713655,-8.07772686,1.0125609159999998,3.663389085,0.3515767921599998,3.3793140402,4.0,3.2,0.64,1.7599999999999998,1.6,2.56,0.0,2.8,1.12,0.8,2.18,0.908
Ag1Pb1Bi1Se3,0.13,17.0756479498908,27.421157320386552,3.660855818057534,18.4078111323156,126.82143333333332,54.179177777777774,130.0204,10.27,16.51666666666667,2.178888888888889,84.0,94.0,133.16666666666666,11340.0,7677.833333333333,2858.833333333333,6521.0,1.4444444444444446,2.55,2.3216666666666668,0.231111111111111,139.48333333333332,55.51666666666667,159.9,1.1631350000000005,1528.0,643.6566666666666,197.0911111111111,740.9300000000001,0.52,116.9688888888889,429.48,0.52,-0.283996656,0.7047727531666667,0.9887694091666668,2.9174651120000004,-0.283996656,111.83333333333331,229.0,26.0,7.875,6.526000000000001,7.875,2.218666666666667,0.3995,-3.9736944,-3.46341555,0.2326739966666665,1.2083008399999997,0.1707610181666667,4.672749278666667,4.0,2.333333333333333,0.7777777777777778,6.111111111111111,10.0,0.0,0.0,2.1666666666666665,0.888888888888889,1.222222222222222,2.375,1.7195
Os1As1S1,1.3,13.98369766809,20.958069733313067,4.6495813768153775,13.1828481265812,99.0722,60.77186666666666,158.165,8.42,12.3,2.5866666666666664,143.33333333333334,48.888888888888886,122.66666666666669,22590.0,10092.333333333334,8331.77777777778,20630.0,3.333333333333333,2.58,2.3200000000000003,0.1733333333333333,128.03333333333333,47.97777777777778,122.0,0.7271444444444443,2296.5733333333333,1594.7866666666666,1140.808888888889,2917.64,0.205,30.57555555555556,87.795,0.205,-0.688246139,0.9850688456666666,1.1155433231111112,2.632728811,-0.688246139,224.06666666666663,620.2,9.8,28.00366666666667,56.129000000000005,28.00366666666667,19.89755555555556,0.734,-11.22070399,-6.65626994125,3.0429560325,7.12348727125,0.2612899651111111,4.327850227333333,4.0,3.0,0.6666666666666666,5.5555555555555545,5.333333333333333,3.555555555555556,0.0,1.6666666666666667,1.111111111111111,1.5555555555555554,2.65,1.7216666666666665
Rb6P3S15,2.3,27.1665457946712,43.66609430999358,24.487428767491068,65.47440605030451,45.27929525,20.094252375,54.494038,15.53,25.77375,14.993124999999996,101.25,63.875,134.0,1960.0,1835.875,155.15625,428.0,5.5625,2.58,2.09125,0.6356250000000001,145.725,67.84375,153.1,2.32649825,758.0125000000002,360.50250000000005,34.821875,75.90000000000003,0.205,21.6711875,57.795,0.205,-0.688246139,-0.067682838,0.915555416,2.451674133,-0.688246139,25.675,62.2,9.8,3.940625,16.819,3.940625,3.649843749999999,1.579375,-5.4005090425,-3.4766578357812503,1.256661405390625,4.4371740175,0.7372309539374999,5.275066267125001,3.0,1.875,0.4375,1.8125,0.0,0.0,0.0,1.625,0.8125,1.4375,4.1,1.8675
Rh1Se2,0.6,13.7255098107475,22.714373020800902,5.992575473368933,13.4832948150801,86.94183333333332,10.642444444444443,23.94550000000001,8.28,13.706666666666669,3.6177777777777775,84.33333333333333,93.7777777777778,127.33333333333331,12450.0,7362.666666666667,3391.555555555556,7631.0,3.111111111111111,2.55,2.4599999999999995,0.1200000000000001,166.56666666666666,37.91111111111111,85.3,1.0193288888888887,1961.3333333333333,1075.0,774.6666666666666,1743.0,0.52,66.43555555555555,149.48,0.52,-0.283996656,0.536032649,1.0933724066666668,2.460087915,-0.283996656,182.3333333333333,469.0,26.0,13.323333333333332,19.9,13.323333333333332,8.844444444444443,0.5326666666666667,-7.25364552,-4.731743113333334,1.681268271111111,3.78285361,0.3192641244444445,4.396155476,3.0,2.333333333333333,0.4444444444444445,3.111111111111111,9.333333333333334,0.8888888888888887,0.0,1.3333333333333333,0.888888888888889,1.777777777777778,2.52,1.6966666666666663
Bi2Te2.1Se0.9,0.3,27.2088046258276,33.35277772900135,2.2118303171425504,8.274654456378801,151.39695999999998,46.066752,130.0204,16.42,20.0728,1.315007999999999,71.16,67.9056,138.76,9780.0,7400.219999999999,1903.824,4961.0,0.4800000000000001,2.55,2.149,0.1443599999999999,151.464,48.21119999999999,103.8,0.9345297600000004,1436.86,610.1972,94.468752,228.66,0.52,2.75712,7.48,3.0,-0.283996656,0.5105075238200001,0.314065970544,1.187086643,0.477121255,88.84,134.0,48.0,12.9462,10.689999999999998,12.9462,3.724392,0.3387,-3.9736944,-3.5335673566014,0.3521016347188799,0.8323918933299996,0.1026690888239995,5.05716046414,3.0,2.4,0.48,6.24,10.0,0.0,0.0,2.4,0.48,0.48,1.997,1.7315
Nd3Te4,1.6,33.9566887225472,34.04770279107881,0.1040160783218441,0.2123661599070985,134.73228571428572,8.151183673469388,16.641999999999996,20.46,20.51571428571429,0.0636734693877549,170.0,20.571428571428573,165.0,7010.0,6570.0,377.1428571428572,770.0,6.36734693877551,2.1,1.6885714285714286,0.4702040816326531,130.1142857142857,68.66938775510204,140.2,1.7067428571428576,2166.1428571428573,967.52,279.84000000000003,571.34,3.0,6.857142857142857,14.0,3.0,0.477121255,0.7999759690000001,0.368976816,0.753327666,0.477121255,149.57142857142858,237.0,48.0,12.991428571428573,10.239999999999998,12.991428571428573,5.015510204081632,0.2651428571428572,-4.76235134,-3.836037720954286,0.7939831020391838,1.6210488333300002,0.0009008145306125,5.181756992142858,10.0,5.428571428571429,3.918367346938776,4.8979591836734695,5.714285714285714,4.8979591836734695,10.0,1.1428571428571428,0.979591836734694,1.959183673469388,3.99,2.664285714285714
In1Sn2As2Se1,0.2,21.723965737178,25.112160797450247,2.258796706848168,5.484838888649602,96.8402,20.572466666666667,43.7884,12.95,15.11,1.4400000000000004,127.83333333333331,37.94444444444445,129.66666666666666,7310.0,6367.166666666667,942.8333333333334,2491.0,0.8333333333333334,2.55,2.1016666666666666,0.2016666666666667,99.08333333333331,37.45,166.1,1.4758983333333335,1804.5,685.6516666666666,269.5655555555556,660.25,0.52,19.246666666666663,81.48,50.0,-0.283996656,1.4466511350000004,0.5768825969999997,2.197810508,1.698970004,150.13333333333333,264.0,32.4,12.1935,21.149,12.1935,8.164333333333333,0.1331666666666666,-4.650889115,-3.893577713333333,0.5498538522222224,1.984087155,0.1951107468888889,4.737522930333333,5.0,3.5,0.8333333333333334,0.8333333333333334,10.0,0.0,0.0,3.5,0.8333333333333334,0.8333333333333334,2.05,1.6541666666666668
Se0.6Te0.4,1.2,27.2088046258276,29.907958264515443,3.238984366425408,6.747884096719599,98.416,23.3472,48.64,16.42,18.036,1.9392,69.2,66.24,127.2,6240.0,5387.4,682.0799999999999,1421.0,0.0,2.55,2.37,0.2159999999999998,193.08,2.304000000000008,4.800000000000011,0.3565391999999995,1079.2,585.4639999999999,109.75679999999996,228.66,0.52,1.1904,2.48,0.52,-0.283996656,0.0204505084,0.36533659728,0.761117911,-0.283996656,34.800000000000004,22.0,26.0,10.966,10.689999999999998,10.966,5.1312,0.665,-3.47079191,-3.338996148668,0.1581549135983999,0.3294894033299997,0.1839820943999996,4.8910102638,2.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1.67,1.439
In0.95As0.95Cd0.05Te0.05,0.68,21.580025455795,24.096564205802736,2.379795482693888,12.3766632667522,96.126585,20.14473575,52.6784,12.95,14.473749999999995,1.52125,153.525,13.875,131.02499999999998,8650.0,6564.825,812.175,2923.0,1.05,2.18,1.97575,0.20025,55.5325,28.0775,190.2,1.958739925,1592.725,754.80325,318.43691249999995,660.25,3.0,17.55,94.0,50.0,0.477121255,1.777669656325,0.139792089775,1.5096504789999998,1.698970004,128.34,197.6,32.4,13.761975,21.149,13.761975,10.325025,0.0116,-4.650889115,-3.5747401789167497,1.0223414892790874,3.83871489,0.0691521688749998,4.5374776828000005,5.0,3.85,1.0924999999999998,1.05,10.0,0.0,0.0,3.85,1.0924999999999998,1.05,2.215,1.7429999999999997
K6Yb3P5S20,2.6,27.1665457946712,37.37375673208162,14.702493725024132,48.6813188884067,45.58590029411764,22.49437053633218,142.080238,15.53,21.93705882352941,8.983910034602074,101.73529411764706,66.66955017301039,129.8235294117647,6570.0,2151.794117647059,779.6833910034603,5714.0,5.501730103806229,2.58,2.0955882352941178,0.5976643598615917,141.18823529411765,69.19031141868513,151.6,2.104742828719724,815.3205882352942,430.8494117647059,116.67363321799309,774.7,0.205,30.929896193771626,99.795,0.205,-0.688246139,-0.0037402630588235,0.9886385993252598,2.688246139,-0.688246139,35.2764705882353,150.2,9.8,4.826764705882353,16.819,4.826764705882353,4.533287197231834,1.5342647058823529,-5.4005090425,-3.5280714737494123,1.2202995731626296,4.302969329170001,0.4610314678287195,5.044027360500001,3.0,1.7941176470588236,0.596885813148789,1.9636678200692048,0.0,0.0,0.0,1.6176470588235294,0.856401384083045,1.4792387543252596,3.69,1.7973529411764706
Ge1P1,0.95,22.6609763823586,25.4375490994999,2.776572717141299,5.553145434282598,51.806881,20.833119,41.666238,13.63,15.325,1.6949999999999994,113.5,111.5,113.5,5323.0,3573.0,1750.0,3500.0,0.5,2.19,2.1,0.09,95.5,23.5,47.0,1.2936299999999998,1823.25,764.35,447.05000000000007,894.1000000000001,0.236,29.882,59.764,0.236,-0.627087997,0.5755316265000001,1.2026196235,2.405239247,-0.627087997,173.2,321.6,12.4,27.74,18.4,27.74,9.2,1.004,-5.4005090425,-5.00827429375,0.3922347487500004,0.7844694975000008,0.0113584284999999,4.500373816,4.0,3.5,0.5,4.5,5.0,5.0,0.0,3.5,0.5,0.5,1.56,1.4
K1Bi1S2,0.92,27.1665457946712,41.41610383865668,17.215880422210617,48.6813188884067,78.052175,65.4641125,176.9154,15.53,24.5775,10.68125,95.25,66.875,140.25,9780.0,3639.0,3070.5,8924.0,5.5,2.58,2.0,0.5900000000000001,134.9,65.1,151.6,2.2734641750000004,1076.11,414.4125,64.99375,207.87,0.205,36.44875,99.795,0.205,-0.688246139,0.38164942725,1.06989556625,2.688246139,-0.688246139,64.125,150.2,9.8,4.22075,9.385,4.22075,3.442625,1.101,-4.09721671875,-3.3164168877075,1.10943858718875,2.9996770054200006,0.540104444125,5.276539259250001,3.0,2.0,0.5,9.25,2.5,3.75,0.0,1.75,0.875,1.375,3.69,1.97175
Sm1Cu1O1Se1,2.6,11.8299419318999,4666.298183015032,6962.949491737185,18580.3672245575,77.21635,37.443650000000005,134.3606,7.11,15.2175,4.05375,104.25,91.25,129.0,8920.0,5273.35725,2863.14275,8918.571,4.5,3.44,2.265,0.73,126.1,41.9,145.0,2.50009,1581.025,812.8925,538.4925,1302.97,0.02658,148.3066775,399.97342,0.02658,-1.575445023,0.4641404159999998,1.3938612554999998,4.177505014,-1.575445023,126.1025,296.59,3.41,7.2825,13.38,7.2825,3.8275,0.19975,-4.756791905,-4.1554045675,0.5796812025,1.285999995,0.5851054412500001,4.16345645475,8.0,3.25,2.375,3.25,5.0,5.0,8.0,1.0,1.0,2.0,4.14,1.9825
Cs2Cu1P3S9,2.4,11.8299419318999,38.39221674331416,21.083679750562627,105.62607387602412,47.39087932,24.957902112000003,101.9316899,7.11,22.654666666666667,12.876088888888887,87.93333333333334,55.89333333333334,125.73333333333332,8920.0,2385.8,871.2266666666668,7097.0,3.653333333333333,2.58,2.2179999999999995,0.4344000000000001,148.36,61.968,154.5,1.6704906666666663,880.5319999999999,427.206,124.0752,1056.18,0.205,50.27858666666668,399.795,0.205,-0.688246139,-0.1573876166,0.82491037904,3.29030613,-0.688246139,37.02666666666666,290.2,9.8,5.925933333333334,16.819,5.925933333333334,6.068835555555555,1.6462,-5.4005090425,-3.8977590224166665,0.8404492436333337,4.545882582500001,0.5837503199822222,4.978474403800001,3.0,2.0,0.4,1.3777777777777775,0.6666666666666666,1.2444444444444445,0.0,1.8,0.72,1.2,4.31,1.6186666666666667
Ba2As1Ga1Se5,1.39,19.6105134830824,34.146340633198754,13.699084907331752,45.3587681916128,90.4554,20.831822222222225,67.604,11.8,20.352222222222224,7.914567901234567,84.22222222222223,82.51851851851853,141.22222222222223,5904.0,4749.555555555556,550.9135802469135,2394.0,4.641975308641976,2.55,2.057777777777778,0.574074074074074,123.3111111111111,79.65432098765433,181.05,1.904095703703704,1382.2222222222222,651.4344444444445,252.37703703703704,787.0899999999999,0.52,13.940740740740742,49.48,0.52,-0.283996656,0.4724366368888889,0.8404814365432098,1.98296666,-0.283996656,77.6,230.0,26.0,8.635,18.855,8.635,3.5122222222222224,0.4438888888888889,-4.650889115,-3.207127609722222,0.6137962237037038,2.727366855,0.4773168581728398,4.982907596333334,5.0,2.0,0.8888888888888888,4.641975308641976,7.777777777777778,3.45679012345679,0.0,2.0,0.8888888888888888,1.5555555555555556,3.402,1.8154444444444449
Ta0.67Zr1.33O1.89N1.63,2.48,18.0467295591839,11863.7791618852,8581.349025513666,18574.452237059617,53.556664239130434,49.07596779773157,166.94118,10.85,14.637083333333331,1.86460597826087,135.93297101449278,84.86714319470698,106.36231884057972,16650.0,3590.556148550725,4577.542645977736,16648.749,5.176275992438564,3.44,2.578025362318841,0.8630980886368408,64.00960144927537,52.72168596408317,134.0,3.281559997374501,1877.3498731884065,949.4354166666668,1136.1120169082126,3235.2,0.02583,15.879077517853393,56.97417,0.02658,-1.587875594,-0.4670822710670289,1.4209053324398762,3.34375045,-1.575445023,230.94974637681165,732.21,3.41,9.6786865942029,36.35,9.6786865942029,11.98352420709935,1.9007807971014488,-11.85139954,-7.551005152663045,1.913428636986649,7.094607634999999,0.3082219160841209,3.8818112521865946,8.0,4.347826086956522,2.403749212350347,2.961418294475952,0.8460144927536233,1.078975005250998,0.0,1.5706521739130437,1.1381537492123504,1.6343730308758666,2.825,1.337971014492754
Cs1Dy9Cd4Se18,1.99,21.580025455795,30.548362484556968,5.999086848261031,95.875990352129,108.322795371875,33.03314479335938,83.54,13.0,18.4246875,3.6114453125,93.84375,89.82421875,147.125,8650.0,6255.625,1889.7421875,6771.0,5.359375,2.55,2.0134375,0.6036328124999999,125.171875,78.556640625,195.0,1.66721658203125,1497.125,835.4834375,477.85306640625,1383.41,0.52,21.301171875,96.48,0.52,-0.283996656,0.4301244935625,0.8033862932578124,2.27076839,-0.283996656,107.90625,254.0,26.0,7.796875,9.26,7.796875,1.9986328125,0.4494375,-4.60155445333,-3.3747364943740625,0.7981474444918946,3.78938022833,0.2226000095898434,4.82443863234375,4.0,2.28125,0.966796875,2.35546875,6.875,4.296875,4.0,1.125,0.984375,1.96875,4.31,2.1665625
In1Sb0.9As0.1,0.27,21.723965737178,27.713667916758343,2.2299799743276787,8.4674577066111,115.94708,5.231628000000004,46.83840000000001,12.95,16.713,1.3293000000000008,152.5,13.5,139.5,7310.0,6955.0,355.0,1583.0,1.0,2.18,1.9215,0.1414999999999999,64.79,35.89,74.30000000000001,1.4700254999999998,2053.85,676.076,246.326,660.25,24.0,27.7,58.0,82.0,1.380211242,1.6629504851,0.25446531879,0.5336026100000002,1.913813852,147.22,197.6,230.0,11.773,21.149,11.773,8.482,0.0,-4.650889115,-3.4187584887499995,0.7519565287499999,1.984087155,0.1703043105750001,4.778067866450001,5.0,4.0,1.0,1.0,10.0,0.0,0.0,4.0,1.0,1.0,2.05,1.89
Ag1In1Cd2Te3,0.47,17.0756479498908,26.88406045564444,6.062252800202363,16.881040772656398,118.61545714285714,7.701036734693874,19.7318,10.27,16.201428571428572,3.6502040816326535,172.57142857142858,27.22448979591837,141.28571428571428,10490.0,7688.571428571428,1349.7959183673468,4250.0,1.959183673469388,2.1,1.912857142857143,0.1653061224489796,103.58571428571427,80.53061224489797,190.2,0.9477522448979596,1520.428571428571,717.3000000000001,152.48857142857142,805.1800000000001,3.0,93.6734693877551,427.0,3.0,0.477121255,1.421741363,0.8096743782857142,2.156347201,0.477121255,118.42857142857144,207.0,48.0,11.307285714285715,14.089,11.307285714285715,5.205183673469387,0.1988571428571428,-3.14130250667,-2.3543502128585714,0.8812434216334696,2.32912828167,0.345582706897959,4.672789157571429,5.0,1.7142857142857142,1.1836734693877553,1.959183673469388,10.0,0.0,0.0,1.5714285714285714,1.346938775510204,1.836734693877551,2.375,1.9807142857142856
In0.93As0.93Cd0.07Te0.07,0.68,21.580025455795,24.173865108610496,2.4599751911293035,12.3766632667522,96.629299,20.18816007,52.6784,12.95,14.52125,1.5677500000000004,153.93499999999997,14.025,131.235,8650.0,6583.355,820.445,2923.0,1.07,2.18,1.97405,0.20035,56.3655,29.4885,190.2,1.940087973,1583.4150000000002,752.77455,313.6196685,660.25,3.0,18.17,94.0,50.0,0.477121255,1.7661807476550002,0.152740156085,1.5096504789999998,1.698970004,127.196,197.6,32.4,13.720565,21.149,13.720565,10.225235,0.01624,-4.650889115,-3.5410980354834507,1.0321057039503918,3.83871489,0.0752863702249998,4.54145770392,5.0,3.79,1.1253,1.07,10.0,0.0,0.0,3.79,1.1253,1.07,2.215,1.7472000000000003
Si1Te2,2.18,20.0163777166128,29.30991838723573,6.195693780415289,13.940311005934396,94.4285,44.22866666666666,99.5145,12.06,17.66,3.733333333333334,177.0,33.333333333333336,129.0,6240.0,4936.666666666667,1737.7777777777776,3910.0,0.8888888888888887,2.1,2.033333333333333,0.088888888888889,171.33333333333334,25.155555555555548,56.6,0.3812977777777775,1898.3333333333333,1044.1066666666666,428.5955555555556,964.34,3.0,65.33333333333333,147.0,3.0,0.477121255,1.0434445896666666,0.7550977795555557,1.698970004,0.477121255,151.66666666666666,311.0,48.0,28.32333333333333,32.83,28.32333333333333,14.591111111111111,0.5670000000000001,-5.424918005,-3.902507672780001,1.01494022148,2.28361549833,0.2965000879999999,4.900588879,4.0,2.6666666666666665,0.8888888888888888,5.333333333333333,6.666666666666667,4.444444444444444,0.0,2.6666666666666665,0.8888888888888888,0.8888888888888888,1.67,1.586666666666667
Ga0.01Sb0.01Cd0.99Te0.99,1.35,19.6105134830824,27.739683202913746,6.179352866845872,14.3461752394648,119.76286,7.778739999999996,57.877,11.8,16.71265,3.724650000000001,172.42000000000002,21.3642,140.895,8650.0,7433.555,1204.28055,2746.0,1.99,2.1,1.89535,0.20415,94.8095,94.5205,190.2,0.0336177171000008,1160.6799999999998,657.88905,66.58214999999997,600.8699999999999,3.0,46.76265,94.0,3.0,0.477121255,1.233840075755,0.7491516325474499,1.5096504789999998,0.477121255,74.88,208.0,48.0,11.803925,14.204999999999998,11.803925,5.600175,0.22968,-4.11736234,-1.9926190703891504,1.1686403969352588,3.3051881149999995,0.3600616287849999,4.725471831155,5.0,1.03,1.0196999999999998,1.99,10.0,0.0,0.0,1.03,1.0196999999999998,1.99,2.215,1.940375
Al2Te3,2.5,16.5944245175099,27.011783040532283,8.333886818417904,17.3622642050373,87.35261544,48.296861472,100.6184614,10.0,16.276,5.0208,181.2,35.04,131.2,6240.0,4824.0,1699.2,3540.0,1.44,2.1,1.9040000000000004,0.2351999999999999,131.11999999999998,70.896,147.7,1.4514393600000002,1873.4,806.984,101.18880000000004,210.8100000000001,3.0,111.36,232.0,3.0,0.477121255,1.2346998978,0.9090943713599998,1.893946607,0.477121255,146.0,245.0,48.0,14.712,6.669999999999998,14.712,3.201599999999999,0.2784,-3.74542312,-3.3829507520020003,0.2899778943983999,0.6041206133299997,0.43475385792,4.724300958000001,5.0,3.2,1.44,6.24,6.0,4.8,0.0,3.2,1.44,1.44,1.675,1.672
Ru1P4,0.64,13.5678744093001,25.28487233517298,4.686799170349151,14.6462474073411,44.9930096,22.43079616,70.096238,8.17,15.25,2.832,40.4,61.44,114.8,12370.0,3932.4,3375.04,10547.0,2.24,2.2,2.192,0.0032000000000001,77.86,9.376,29.3,1.0003807999999996,1327.4,775.24,732.704,2289.7,0.236,38.32448,119.764,0.236,-0.627087997,-0.0858341483999999,0.86600615776,2.706269243,-0.627087997,125.92,567.6,12.4,22.55,20.050000000000004,22.55,6.416000000000002,1.3,-9.19463357,-6.159333948,1.2141198488,3.7941245275,0.1791520249600002,4.3449897132,4.0,3.2,0.3200000000000001,0.9599999999999996,1.4,2.24,0.0,2.4,0.9600000000000002,0.9600000000000002,2.605,1.513
Tc1Se2,0.88,14.1510115085267,22.856206920060632,5.803463607689289,13.0577931173009,85.30666666666666,8.462222222222223,19.040000000000006,8.63,13.823333333333336,3.462222222222222,74.0,80.0,129.0,11500.0,7046.0,2969.333333333333,6681.0,4.0,2.55,2.333333333333333,0.2888888888888887,147.66666666666666,63.11111111111112,142.0,1.09884,2151.333333333333,1139.3333333333333,860.4444444444443,1936.0,0.52,22.43555555555556,50.48,0.52,-0.283996656,0.3798589546666666,0.8851408142222222,1.991566832,-0.283996656,200.66666666666663,524.0,26.0,15.556666666666668,26.6,15.556666666666668,11.822222222222225,0.5326666666666667,-10.355151195,-5.765578338333333,3.059715237777778,6.884359285,0.2984990542222223,4.415777237666667,5.0,3.0,1.3333333333333333,4.0,8.333333333333334,2.222222222222222,0.0,1.3333333333333333,0.888888888888889,1.777777777777778,2.65,1.74
